Printing BetweenessCentrality
Printing HITS authority + hub
User: christhomson: BC = 13987.5240175351 + Authority = 0.000472240105804926 + Hub = 0.0487043077541083
User: philippp: BC = 13993.5850140126 + Authority = 0.00157813568171121 + Hub = 0.000933306174833378
User: ashb: BC = 13999.1209252309 + Authority = 0.00099101183440907 + Hub = 0.00367194743635805
User: johnboxall: BC = 14037.2912369001 + Authority = 0.000737080199238726 + Hub = 0.000247092344876907
User: gf3: BC = 14618.1558296744 + Authority = 0.000112777105319567 + Hub = 0.000502930940217834
User: hassox: BC = 14635.6295435107 + Authority = 0.00410071666452595 + Hub = 0.0132484130170078
User: digvan: BC = 14651.9042170024 + Authority = 0.00158470149031209 + Hub = 0.0193967095578184
User: jbaudanza: BC = 14657.1221429553 + Authority = 0.00137080609028737 + Hub = 0.000653124637255666
User: toothrot: BC = 14723.0928733754 + Authority = 0.000101382741259672 + Hub = 0.014167149588953
User: mtodd: BC = 14725.4258836057 + Authority = 0.00127067156147486 + Hub = 0.057103344424865
User: gabrielg: BC = 15043.2044930969 + Authority = 0.000213853152898915 + Hub = 0.0132213836939596
User: aiaio: BC = 15082.0 + Authority = 0.00152275536385844 + Hub = 0.000418986149505757
User: christianwestbrook: BC = 15087.9464285714 + Authority = 0.000799932187071753 + Hub = 0.000572721936074337
User: vogon: BC = 15090.0 + Authority = 0.000114367609462528 + Hub = 6.82938464530883e-06
User: acrosa: BC = 15095.0 + Authority = 0.000409878862165095 + Hub = 6.8696144868184e-06
User: sudothinker: BC = 15101.4498993964 + Authority = 0.000674830368209861 + Hub = 0.000323549263976797
User: dmorrill: BC = 15145.3913354719 + Authority = 8.57274830255491e-05 + Hub = 0.000256536833979689
User: gilesbowkett: BC = 15148.4367563341 + Authority = 0.00371900400827199 + Hub = 0.0154978477512033
User: ohlol: BC = 15149.9374923157 + Authority = 0.00117349727030323 + Hub = 0.000202328601378844
User: rodericj: BC = 15165.5864608773 + Authority = 0.000113662956977612 + Hub = 0.000281796851937527
User: aphyr: BC = 15236.2544011544 + Authority = 0.00022421144862764 + Hub = 6.96592093143229e-06
User: stephenlb: BC = 15250.2579365079 + Authority = 0.00078798366249447 + Hub = 0.000224682255153324
User: juvenn: BC = 15250.3721858761 + Authority = 0.00127067156147486 + Hub = 0.0299223179719906
User: dsully: BC = 15302.0050906339 + Authority = 0.00184216959992547 + Hub = 0.0148648775083422
User: sezgi: BC = 15317.0227272727 + Authority = 7.27115245805045e-05 + Hub = 0.000191908811571257
User: teeler: BC = 15318.8266847544 + Authority = 0.000131112258571929 + Hub = 4.88392297325776e-05
User: rromanchuk: BC = 15364.0 + Authority = 7.31887595134441e-05 + Hub = 0.00438850616516374
User: hoan: BC = 15436.4115976585 + Authority = 0.000181181978635883 + Hub = 1.67171715284085e-05
User: seanhellwig: BC = 15491.1625451783 + Authority = 0.000104001931635687 + Hub = 0.0042544903313074
User: btakita: BC = 15505.5722275225 + Authority = 0.00129989732217623 + Hub = 0.00113079714323982
User: marchdoe: BC = 15512.1459897655 + Authority = 8.17021470365525e-05 + Hub = 0.0134207000989364
User: mhutchin: BC = 15561.573109163 + Authority = 0.00122624042891124 + Hub = 0.0260346744837655
User: javan: BC = 15660.9053657994 + Authority = 0.00120248134655686 + Hub = 0.0184943044812069
User: bryanveloso: BC = 15668.6723404795 + Authority = 0.00543031522694047 + Hub = 0.0112542778343157
User: cliffmoon: BC = 15822.3808463954 + Authority = 0.0261958251743649 + Hub = 0.000114790731623153
User: Almad: BC = 15900.4565140152 + Authority = 0.000852494631859532 + Hub = 0.00267063518384148
User: courtstarr: BC = 15969.7303860373 + Authority = 0.00283953408000928 + Hub = 0.00896189715540438
User: ph7: BC = 16038.0988131943 + Authority = 0.00152432249427437 + Hub = 0.0021365046371897
User: heythisisnate: BC = 16092.3387759048 + Authority = 0.00135126612964495 + Hub = 0.000331621948838961
User: chromakode: BC = 16126.5623259105 + Authority = 0.000624027005223626 + Hub = 0.000699187543345369
User: juanzo: BC = 16419.6610554339 + Authority = 0.00140931353988931 + Hub = 3.83742562756085e-05
User: iGexome: BC = 16470.8322725268 + Authority = 0.000350265431885532 + Hub = 7.30114233995531e-05
User: ketralnis: BC = 16568.7140920518 + Authority = 0.0031816610704975 + Hub = 4.15306086882098e-05
User: ideashower: BC = 16684.6356690133 + Authority = 0.00303943343207856 + Hub = 0.00082572447956835
User: philsturgeon: BC = 16704.2892104889 + Authority = 0.00021228553582889 + Hub = 0.000221049272288388
User: bruce: BC = 16827.4543848071 + Authority = 8.92372205275643e-05 + Hub = 0.020321914916898
User: thirashima: BC = 16868.8541918301 + Authority = 0.000134137976892925 + Hub = 0.00647581573831541
User: psychs: BC = 16876.4892453819 + Authority = 0.0023535474051891 + Hub = 0.00150653011980183
User: dylanfareed: BC = 17014.8430958459 + Authority = 0.0016961910648159 + Hub = 0.0110425980725917
User: mikelikespie: BC = 17073.8784307213 + Authority = 0.000594973545025168 + Hub = 0.000128750265870268
User: erikeldridge: BC = 17333.198985295 + Authority = 0.000108184023431531 + Hub = 0.000906267511935974
User: eac: BC = 17377.8374701372 + Authority = 0.000917640555490217 + Hub = 0.00965496832024158
User: britt: BC = 17421.7625013681 + Authority = 0.00193935986329854 + Hub = 0.000951794429880282
User: miketaylr: BC = 17430.1126763242 + Authority = 0.000308510084261496 + Hub = 0.000298383477281526
User: qhoxie: BC = 17588.5744465193 + Authority = 0.000735308112403365 + Hub = 0.0346236608302612
User: rcunning: BC = 17665.0764601 + Authority = 0.00318824932975434 + Hub = 0.0125659103317063
User: scrogson: BC = 17676.0704110166 + Authority = 0.000148120911838452 + Hub = 0.0185313922514594
User: darius: BC = 17728.991780001 + Authority = 0.000549654053726932 + Hub = 0.000555752002049615
User: tobi: BC = 17815.2471663384 + Authority = 0.00249339990770126 + Hub = 0.0213738709254544
User: mandarinsoda: BC = 17826.6587430728 + Authority = 0.00122683475632121 + Hub = 0.00789885091140651
User: joelmichael: BC = 17898.5749884888 + Authority = 0.00120389956963154 + Hub = 0.000232731061126557
User: kogent: BC = 17899.0718944572 + Authority = 0.000608762378220205 + Hub = 0.00379151756872402
User: drboolean: BC = 17932.6278160739 + Authority = 0.000425795539090754 + Hub = 9.80745250949096e-06
User: elijah: BC = 17968.5798059931 + Authority = 0.00021205635905831 + Hub = 0.0254235859911486
User: bkudria: BC = 18004.8007093586 + Authority = 0.00113524200572755 + Hub = 0.00780912668326347
User: mikesten: BC = 18065.8794694515 + Authority = 0.000350582811146264 + Hub = 0.000510070087544725
User: Jonty: BC = 18183.8297300015 + Authority = 0.000779843173174842 + Hub = 0.000484477296552827
User: bierbaum: BC = 18307.8125889052 + Authority = 0.00238894076286068 + Hub = 0.00493148009618604
User: rgbenson: BC = 18348.9155333303 + Authority = 0.00213809939137743 + Hub = 0.00872390844470584
User: jeremy: BC = 18404.7622379657 + Authority = 0.00615198101775808 + Hub = 0.0232156661020113
User: thomasknoll: BC = 18420.3209391557 + Authority = 0.00322070215436549 + Hub = 0.00343703947056702
User: jvantuyl: BC = 18426.879702817 + Authority = 0.00492397643943749 + Hub = 0.000119896811482827
User: jqr: BC = 18443.8373042442 + Authority = 0.000236297782484597 + Hub = 0.0478233866811708
User: alex: BC = 18934.9855819501 + Authority = 0.00510886722313921 + Hub = 0.0173563670477308
User: 3n: BC = 18957.5957348207 + Authority = 0.00307369407008318 + Hub = 0.0081261137341117
User: newhouseb: BC = 18986.7279454698 + Authority = 0.000134218201088961 + Hub = 9.80074015559528e-05
User: davidx: BC = 19132.6014177408 + Authority = 7.35734381125302e-05 + Hub = 0.0267911473713339
User: gdeglin: BC = 19146.8041177218 + Authority = 0.000812754602022523 + Hub = 0.00162775986071967
User: finn: BC = 19246.3535083239 + Authority = 0.00372519344378381 + Hub = 0.0306341026043901
User: omnivector: BC = 19264.4763059402 + Authority = 0.00164474560736652 + Hub = 0.00101631447037055
User: zeromerk: BC = 19273.5622684675 + Authority = 9.42887900414141e-05 + Hub = 0.000232393782661202
User: cjmartin: BC = 19320.493212145 + Authority = 0.00568926638028886 + Hub = 0.0139779416907343
User: matterkkila: BC = 19389.2877304367 + Authority = 0.00239623159502567 + Hub = 0.00745821032397766
User: jpick: BC = 19528.9425098592 + Authority = 0.000164702149178181 + Hub = 0.0243539015737019
User: yourabi: BC = 19592.8144896369 + Authority = 7.24857974145159e-05 + Hub = 0.00971064122656227
User: drewbourne: BC = 20026.7437999215 + Authority = 7.24857974145159e-05 + Hub = 0.000153402947936194
User: bangpound: BC = 20038.0800371473 + Authority = 9.42293247251159e-05 + Hub = 1.5325682434972e-05
User: kalendae: BC = 20097.3127261191 + Authority = 0.000144948479649889 + Hub = 5.47532107774838e-05
User: tfe: BC = 20158.6159974685 + Authority = 0.000843169411991044 + Hub = 0.00086246882283914
User: ejdraper: BC = 20189.8896597717 + Authority = 8.19736355880104e-05 + Hub = 0.0366551985704063
User: sfanning: BC = 20385.9454459611 + Authority = 0.00135165148659957 + Hub = 0.000295919642885317
User: timocratic: BC = 20592.5242560483 + Authority = 0.00120250682886147 + Hub = 0.030041403411061
User: IanLewis: BC = 20674.160902225 + Authority = 0.00155173951401491 + Hub = 0.00993503249541709
User: arsenio: BC = 20677.6058897379 + Authority = 0.00153625041059824 + Hub = 0.0044420500660245
User: mag: BC = 20782.7500394139 + Authority = 0.00209367541920947 + Hub = 0.0104550476066387
User: ataranto: BC = 20831.5 + Authority = 7.2752143368018e-05 + Hub = 3.30850418337576e-05
User: walt: BC = 20913.6027290197 + Authority = 0.0070790936445535 + Hub = 0.0116910260358813
User: jacqui: BC = 21064.9993450982 + Authority = 0.000570556649590881 + Hub = 0.0279949364912825
User: romannurik: BC = 21089.7702375713 + Authority = 0.000682084229783696 + Hub = 0.00291672051172587
User: ephramzerb: BC = 21107.0894922267 + Authority = 0.00124277874891589 + Hub = 0.000371646674959369
User: natan: BC = 21120.708307248 + Authority = 8.81487994173788e-05 + Hub = 0.00366306680622448
User: jed: BC = 21173.5897910982 + Authority = 0.0022398886593109 + Hub = 0.00456783866540322
User: webandy: BC = 21211.4661628557 + Authority = 0.000875040997073452 + Hub = 0.0246921202974133
User: brianleroux: BC = 21223.483202605 + Authority = 0.00100119266159408 + Hub = 0.0478489589275437
User: fizx: BC = 21259.5051995807 + Authority = 0.00175093707069436 + Hub = 7.97128181671987e-05
User: willmoffat: BC = 21433.5130683911 + Authority = 0.000711333584418404 + Hub = 9.67474952442882e-05
User: arsduo: BC = 21535.3158388373 + Authority = 0.000453106250864938 + Hub = 0.00760507281989698
User: luciferous: BC = 21579.3636708364 + Authority = 0.000167261218791095 + Hub = 0.00111943099832207
User: BeamerCola: BC = 21749.6278160739 + Authority = 7.25772903926129e-05 + Hub = 0.0171292639613786
User: kenn: BC = 21873.6930363865 + Authority = 0.00154832892322569 + Hub = 0.00380481188867958
User: wwarneck: BC = 22094.8966178445 + Authority = 0.00128858826899316 + Hub = 0.00828737444504483
User: termie: BC = 22112.9233246203 + Authority = 0.0012645317952402 + Hub = 0.00397821948441497
User: stvn: BC = 22334.0618767592 + Authority = 0.000212951611854863 + Hub = 0.00492573096761215
User: jnewland: BC = 22476.1208345664 + Authority = 0.00230717780085442 + Hub = 0.0241404607830688
User: itod: BC = 22494.749251886 + Authority = 0.00273159438105683 + Hub = 0.00238917089658447
User: kulor: BC = 22510.7502921587 + Authority = 0.000971210801636253 + Hub = 0.00426889036570322
User: syncp: BC = 22617.0 + Authority = 0.000373193452164777 + Hub = 1.29932920143238e-05
User: fpotter: BC = 22623.0 + Authority = 7.69258833008526e-05 + Hub = 1.26756129619399e-05
User: aboisvert: BC = 22626.0 + Authority = 0.000150227898854197 + Hub = 8.3177923450531e-06
User: mikewadhera: BC = 22628.0 + Authority = 0.000567303243604618 + Hub = 8.3177923450531e-06
User: alanf: BC = 22628.2049814359 + Authority = 0.000399707209310432 + Hub = 0.000463984282382284
User: liyanage: BC = 22685.0 + Authority = 0.00647955621168749 + Hub = 8.3177923450531e-06
User: matrix9180: BC = 22733.8033606518 + Authority = 0.000371715955044664 + Hub = 7.69607478510023e-05
User: zachhale: BC = 22735.8790786944 + Authority = 0.000604834466547818 + Hub = 0.00202453971122565
User: mateuszb: BC = 22750.3 + Authority = 0.000300686096907165 + Hub = 0.0018088288358018
User: ibolmo: BC = 22770.011046531 + Authority = 0.000558812822785057 + Hub = 0.0167600573605486
User: corykrug: BC = 22784.5592439052 + Authority = 0.000248424715226602 + Hub = 0.00330352576808413
User: antonkovalyov: BC = 22797.029589372 + Authority = 0.00172761689195512 + Hub = 0.000513857330916463
User: sintaxi: BC = 22797.7235026262 + Authority = 0.000148208866855023 + Hub = 0.0112574367123841
User: wifelette: BC = 22885.9280106151 + Authority = 0.00388291658426078 + Hub = 0.00919802807329545
User: shawnbot: BC = 22953.8412093364 + Authority = 0.000404233701578271 + Hub = 4.89765057013927e-05
User: siong1987: BC = 23283.6182183343 + Authority = 9.83976045625539e-05 + Hub = 0.00578991626888789
User: argv0: BC = 23297.8144896367 + Authority = 0.000386495804207815 + Hub = 5.34222783136585e-06
User: lhl: BC = 23332.9272162429 + Authority = 0.00202469912861237 + Hub = 0.00521740767532346
User: preillyme: BC = 23346.3626597899 + Authority = 0.000104113612628347 + Hub = 0.00499746544996671
User: svetlyak40wt: BC = 23459.3494494087 + Authority = 0.000666310121174508 + Hub = 0.0110044786820584
User: ap: BC = 23506.5279046114 + Authority = 0.00188724432421587 + Hub = 0.00827142093776758
User: mash: BC = 23509.2467156091 + Authority = 0.00162874422487847 + Hub = 0.00154345611602721
User: rlr: BC = 23638.855071898 + Authority = 0.000158478891352734 + Hub = 0.0293834776172186
User: joeshaw: BC = 23672.7932534687 + Authority = 0.000359044507343544 + Hub = 0.0036903466093661
User: paydro: BC = 23686.0090789374 + Authority = 0.00163780864726436 + Hub = 0.0430533775970285
User: moredip: BC = 23731.7437999215 + Authority = 0.000407310035694087 + Hub = 5.34222783136585e-06
User: kamicane: BC = 23747.7036702498 + Authority = 0.00104867091395132 + Hub = 4.07531312421381e-05
User: libin: BC = 23761.180606635 + Authority = 0.00021205635905831 + Hub = 0.0436420879050485
User: wadey: BC = 23801.2475847291 + Authority = 0.0011060633175911 + Hub = 0.00188862188706876
User: martine: BC = 23939.8031640369 + Authority = 0.00478406986887652 + Hub = 0.004098787130029
User: warhorn: BC = 23973.2189107454 + Authority = 8.42653855163876e-05 + Hub = 4.21339200303484e-05
User: jquery: BC = 24043.0457360378 + Authority = 0.0106469060465458 + Hub = 0.00759526159686338
User: reidmix: BC = 24051.912095383 + Authority = 0.000249658119937659 + Hub = 0.0226026632948292
User: voodootikigod: BC = 24075.0616231305 + Authority = 0.00109198272503 + Hub = 0.0164710068046281
User: kineticac: BC = 24206.0225169791 + Authority = 0.00136324107226209 + Hub = 0.000198291383403866
User: freshbooks: BC = 24208.9870043737 + Authority = 0.00153248134915652 + Hub = 7.22667688925856e-05
User: winton: BC = 24214.4968367876 + Authority = 0.000751410367191543 + Hub = 1.78612560706518e-05
User: joehewitt: BC = 24326.4627508248 + Authority = 0.00750591029776915 + Hub = 0.000531542860413546
User: ondrej: BC = 24532.5 + Authority = 0.000372969193093249 + Hub = 2.39380351116391e-05
User: sandro: BC = 24546.4266841709 + Authority = 0.000148412337126817 + Hub = 0.0245501775131156
User: mathieut: BC = 24751.1085338087 + Authority = 0.00115086963718072 + Hub = 0.00036207962433481
User: neilk: BC = 24867.2855638749 + Authority = 0.00123576907224777 + Hub = 0.000473069169192167
User: Xian: BC = 24878.0069612676 + Authority = 0.000484872758211961 + Hub = 0.00256258223663916
User: dcbriccetti: BC = 24882.6901909378 + Authority = 0.000472926798128939 + Hub = 0.00416415249578278
User: scottboms: BC = 24960.3464058214 + Authority = 0.000309133782240167 + Hub = 0.000897288393439293
User: josephruscio: BC = 24967.7106181095 + Authority = 0.00376675073677099 + Hub = 0.00647264760216013
User: mattmmatt: BC = 25655.2634491507 + Authority = 0.00137540927988415 + Hub = 0.000348875391243143
User: greenideas: BC = 25915.7600442243 + Authority = 0.000761404089527739 + Hub = 0.000720188800260599
User: technicalpickles: BC = 25962.4772491082 + Authority = 0.00126114995275806 + Hub = 0.0177681228541728
User: oleganza: BC = 26010.5913279085 + Authority = 0.000819791335511431 + Hub = 0.0293273908118368
User: ilya: BC = 26115.3546370424 + Authority = 0.000412280330934772 + Hub = 0.00228264049583351
User: geemus: BC = 26125.0222757899 + Authority = 0.00214292382949906 + Hub = 0.0117481159766612
User: inky: BC = 26208.266304762 + Authority = 0.000492815889522452 + Hub = 0.0035827930853801
User: toddsampson: BC = 26428.50914198 + Authority = 0.000325448022954992 + Hub = 0.000621302035854547
User: jey: BC = 26455.0 + Authority = 0.000786843248119401 + Hub = 0.00214127077269598
User: matthieu: BC = 26554.2640655097 + Authority = 0.000182580181699777 + Hub = 0.000132915561703421
User: voitto: BC = 26589.8257899831 + Authority = 0.00199168724841148 + Hub = 0.0324511766303591
User: ask: BC = 26617.9030767639 + Authority = 0.00279589990732261 + Hub = 0.00442524930802891
User: rgrove: BC = 26687.7830036196 + Authority = 7.91740085617496e-05 + Hub = 0.000235346728021863
User: kimyoutora: BC = 26808.714378184 + Authority = 0.00120620754531355 + Hub = 0.000184094745138747
User: jmettraux: BC = 26944.6925864634 + Authority = 0.000702897027675724 + Hub = 0.00657871600089158
User: fitzgen: BC = 27045.1189996707 + Authority = 0.00100119266159408 + Hub = 0.000298383477281526
User: mokolabs: BC = 27835.3624041304 + Authority = 8.40856707131374e-05 + Hub = 0.0206851242644186
User: dburkes: BC = 27905.2232873195 + Authority = 0.00108430037437639 + Hub = 0.000329900740858089
User: dan: BC = 28018.6458920082 + Authority = 0.000775522147154884 + Hub = 0.000388208662709928
User: peterbraden: BC = 28136.2735230266 + Authority = 0.0019544487616455 + Hub = 0.000965145447055873
User: harperreed: BC = 28446.2966500333 + Authority = 0.00231073089124123 + Hub = 0.00928312028930734
User: JackDanger: BC = 28581.2964533309 + Authority = 0.00339218562453393 + Hub = 0.039162172778018
User: garethr: BC = 28606.8266207757 + Authority = 0.00123896025106664 + Hub = 0.00401949589260214
User: techwhizbang: BC = 29379.4316497011 + Authority = 0.00135069531540849 + Hub = 0.000547106364055353
User: visnup: BC = 29667.3018690952 + Authority = 0.000152214091809244 + Hub = 0.0133099347993874
User: jlatt: BC = 29766.8429854215 + Authority = 0.000180405346968739 + Hub = 0.000504022378258127
User: wonko9: BC = 29772.1256382928 + Authority = 0.000164621298091491 + Hub = 0.00259110229232581
User: gnufied: BC = 29897.5517320236 + Authority = 0.00126213003519843 + Hub = 0.0237663745490825
User: mhat: BC = 29955.3985553863 + Authority = 0.00151781769114969 + Hub = 0.00069534528503385
User: micahflee: BC = 30168.0 + Authority = 9.49280023744157e-05 + Hub = 9.80745250949096e-06
User: jhaynie: BC = 30201.5086813703 + Authority = 0.000215868709345442 + Hub = 0.00403590360512253
User: charlesmastin: BC = 30234.5040233665 + Authority = 7.6976347852005e-05 + Hub = 3.76104159926128e-05
User: thegoleffect: BC = 30334.089972438 + Authority = 0.000132138499107285 + Hub = 0.00060805115520837
User: sansumbrella: BC = 30336.2893720525 + Authority = 7.80384299295268e-05 + Hub = 1.01209731871631e-05
User: RsrchBoy: BC = 30473.8220238467 + Authority = 0.00087056264997547 + Hub = 0.00162059134655045
User: aconbere: BC = 30572.8796134024 + Authority = 0.000265630955233455 + Hub = 0.00257059864708306
User: LFabien: BC = 30808.0 + Authority = 7.32546209940416e-05 + Hub = 0.0236394918161722
User: pointpointclick: BC = 30881.3660569088 + Authority = 0.000172754579965566 + Hub = 0.00389155861740163
User: mchung: BC = 30931.1497912215 + Authority = 0.00173562772005757 + Hub = 0.00378837891372148
User: kjk: BC = 30951.6325891941 + Authority = 0.00263814334261938 + Hub = 0.000603079947170851
User: jpatterson: BC = 31069.9657303794 + Authority = 0.000318879590809054 + Hub = 5.07679801864835e-05
User: nothingmuch: BC = 31078.0128934195 + Authority = 0.00164950491012045 + Hub = 0.00303391957541748
User: jeffhodsdon: BC = 31107.9093727778 + Authority = 0.00228898034297874 + Hub = 0.00739389724219076
User: spullara: BC = 31423.3226692708 + Authority = 0.00151061730343033 + Hub = 0.000261199358280846
User: scashin133: BC = 31728.1090428958 + Authority = 0.00103572662897731 + Hub = 0.000176287598786145
User: richcollins: BC = 31947.9106541967 + Authority = 0.00563686969044936 + Hub = 0.00160732353981372
User: jkocherhans: BC = 32249.2558057042 + Authority = 0.0014535453809724 + Hub = 0.00622944309590641
User: swilk: BC = 32254.5518180034 + Authority = 9.8125682070381e-05 + Hub = 0.000308142347957409
User: gustaf: BC = 32364.5306287379 + Authority = 0.000539720098080548 + Hub = 0.0148203142282609
User: brysonian: BC = 32629.3571814034 + Authority = 7.80384299295268e-05 + Hub = 0.000215833175683562
User: chriseppstein: BC = 32790.404576679 + Authority = 0.00102623301601423 + Hub = 0.000356197394834616
User: georgel: BC = 32792.2186103267 + Authority = 0.000152173173146294 + Hub = 0.00480712477947994
User: jezdez: BC = 33146.4466325882 + Authority = 0.00502906379895814 + Hub = 0.0201027146377635
User: mikeyk: BC = 33308.2857975498 + Authority = 0.000782789426121834 + Hub = 5.78645972999304e-06
User: jperkins: BC = 33571.9747916848 + Authority = 0.00109648950758796 + Hub = 0.00675906702924336
User: alexism: BC = 33686.5239760852 + Authority = 0.000184992224892879 + Hub = 9.93016620264108e-06
User: tzuryby: BC = 33716.7226817161 + Authority = 0.000112777105319567 + Hub = 0.00948458388165694
User: johnsheehan: BC = 33885.0812458767 + Authority = 0.000546564688950431 + Hub = 0.000429553405246076
User: francois: BC = 34031.8439167812 + Authority = 0.00179866602300366 + Hub = 0.000408033225033603
User: snarshad: BC = 34168.6666666667 + Authority = 7.29376447549836e-05 + Hub = 0.000127671971607376
User: rpj: BC = 34185.304101162 + Authority = 0.000111610217682405 + Hub = 4.93610081664235e-05
User: bleikamp: BC = 34395.5486659114 + Authority = 0.000610448888993521 + Hub = 0.00266147340142173
User: rphillips: BC = 34612.2380953719 + Authority = 7.25162694323007e-05 + Hub = 0.0169221962631086
User: rbarooah: BC = 34956.193169025 + Authority = 0.000481902359975807 + Hub = 0.00229222879452605
User: ryanbooker: BC = 34977.8498949125 + Authority = 0.000309133782240167 + Hub = 0.000171711241893505
User: minddog: BC = 35177.1493836914 + Authority = 0.000212316083856655 + Hub = 0.000222036246159578
User: lachlanhardy: BC = 35296.1948528302 + Authority = 0.000348179964176898 + Hub = 0.0237255018315095
User: bickfordb: BC = 35299.6015621926 + Authority = 0.00015975848914808 + Hub = 0.00124680059193451
User: matthew: BC = 35318.7459358323 + Authority = 0.00253127344705497 + Hub = 4.37503004297612e-05
User: mathieuravaux: BC = 35366.270420293 + Authority = 0.000456726626167898 + Hub = 0.033031810473425
User: ayman: BC = 35531.1557616636 + Authority = 0.00110181906694989 + Hub = 0.000158076406116736
User: KuraFire: BC = 35863.7186829569 + Authority = 0.000586647952281716 + Hub = 0.000301604171813904
User: tongueroo: BC = 35873.6815651032 + Authority = 0.000749511096070379 + Hub = 0.0209812381835968
User: badnima: BC = 35912.5343409608 + Authority = 0.00332461321128581 + Hub = 0.0137234588744776
User: traviscrawford: BC = 36242.5689758888 + Authority = 0.00097519191128944 + Hub = 0.000551412443747251
User: Marak: BC = 36261.2944091226 + Authority = 0.000786433731616091 + Hub = 0.0217158923108356
User: cbowns: BC = 36494.6361554995 + Authority = 0.00273609808906421 + Hub = 5.92400670125728e-05
User: nixme: BC = 36562.6025255306 + Authority = 0.00385238816311275 + Hub = 0.0015662283798984
User: brow: BC = 36773.4096370793 + Authority = 0.000642570918110049 + Hub = 9.21066038787939e-05
User: lifo: BC = 37144.0616063518 + Authority = 0.0018895785180853 + Hub = 0.0108673158962579
User: sodabrew: BC = 37323.4361991801 + Authority = 0.00362053209909121 + Hub = 0.00206220511255781
User: joewilliams: BC = 37406.5548748409 + Authority = 0.00143189384676334 + Hub = 0.0170388850154223
User: nolman: BC = 37616.7601869308 + Authority = 9.9537982100234e-05 + Hub = 6.41610928616925e-05
User: eaceaser: BC = 37650.2691021213 + Authority = 0.00150349865080329 + Hub = 0.00548745153558201
User: thianhlu: BC = 37816.9125112906 + Authority = 0.000393057286545168 + Hub = 0.00425555573611959
User: zbowling: BC = 37839.4163064213 + Authority = 0.000649249438224 + Hub = 0.0047677410582059
User: perezd: BC = 37879.0673685901 + Authority = 0.000105965347147644 + Hub = 0.000515708230052989
User: thefaj: BC = 38047.7168906778 + Authority = 0.00155252815295684 + Hub = 0.000305777181505128
User: derwiki: BC = 38371.385829927 + Authority = 0.000226021989675131 + Hub = 0.000481068469247696
User: mcroydon: BC = 38623.1096754823 + Authority = 0.000921625114744749 + Hub = 0.035231615593786
User: mmmurf: BC = 38748.8728205716 + Authority = 0.00404792226336543 + Hub = 0.0327540842733173
User: dsboulder: BC = 38861.8860086071 + Authority = 0.00496362546292932 + Hub = 0.0148544002327044
User: robbyrussell: BC = 38918.820822649 + Authority = 0.00155829074302405 + Hub = 0.0209022401544677
User: entombedvirus: BC = 38922.5956177625 + Authority = 0.00591619064096469 + Hub = 0.0223232419508558
User: ldandersen: BC = 38946.5923342133 + Authority = 0.00294689813948968 + Hub = 0.000752364736704262
User: willi: BC = 39024.0706728578 + Authority = 0.00020686757257913 + Hub = 0.000550476745693968
User: maccman: BC = 39081.2038456575 + Authority = 0.00235038423593779 + Hub = 0.00398946507196024
User: edgutman: BC = 39320.1881876255 + Authority = 0.000478505516167608 + Hub = 0.00980250986041329
User: abie: BC = 39490.6948754582 + Authority = 0.00116068589730876 + Hub = 0.00162610528614644
User: da3mon: BC = 39756.352215203 + Authority = 0.0016072415855259 + Hub = 0.00440786295060586
User: tomfaulhaber: BC = 40065.2719987125 + Authority = 0.00282038158973996 + Hub = 9.89908411461424e-05
User: c9s: BC = 40168.4748237731 + Authority = 0.000957805727379205 + Hub = 0.0281458820594432
User: paulmars: BC = 40215.8107601285 + Authority = 0.00161890955484412 + Hub = 0.00246126038183337
User: ezmobius: BC = 40423.6857041051 + Authority = 0.0114527653016331 + Hub = 0.0021365046371897
User: simplegeo: BC = 40691.9354338151 + Authority = 0.00548435438651664 + Hub = 0.00151502580897366
User: nddrylliog: BC = 41149.2707712842 + Authority = 0.000786433731616091 + Hub = 0.0250876355602684
User: bastos: BC = 41251.2194565814 + Authority = 0.000219040609326049 + Hub = 0.0466971420252047
User: jbarnette: BC = 41430.0608618379 + Authority = 0.00343663858275137 + Hub = 0.0428085359154289
User: carllerche: BC = 41582.9768408545 + Authority = 0.0444156609251145 + Hub = 0.0078044853571526
User: floodfx: BC = 41669.1225444694 + Authority = 0.000462943374421131 + Hub = 0.000205949628249484
User: torrez: BC = 41956.8045404417 + Authority = 0.00376686304817961 + Hub = 0.000156315937758158
User: eston: BC = 42238.4432335986 + Authority = 0.00549199424107574 + Hub = 0.00939219560762529
User: isaachall: BC = 42429.1762070979 + Authority = 0.000386479923144718 + Hub = 0.00600652326173863
User: montylounge: BC = 42532.900400259 + Authority = 0.00313423534628097 + Hub = 0.0216548962045845
User: wiseman: BC = 42644.0503146984 + Authority = 0.000497819700890012 + Hub = 0.000580233422594217
User: Pretz: BC = 43029.8088730985 + Authority = 0.00138316278374606 + Hub = 0.000418922801246022
User: fern: BC = 43132.5665746703 + Authority = 0.000882482221133426 + Hub = 0.000108213015737297
User: mwhooker: BC = 43159.8923681217 + Authority = 0.000584413555358381 + Hub = 0.024357761323112
User: marcuswestin: BC = 43219.8935919274 + Authority = 0.00258886225063618 + Hub = 3.30880479178856e-05
User: df: BC = 43282.8043481327 + Authority = 9.47455280728358e-05 + Hub = 0.00149737579481331
User: jcrosby: BC = 43343.0682033693 + Authority = 0.00524493198580478 + Hub = 0.00972673133623617
